class,AATS4dv,C1SP2,C4SP3,NssCH2,NdsCH,NssssC,NdO,StCH,fragCpx,ZMIC1,FilterItLogS,PEOE_VSA2,PEOE_VSA12,SlogP_VSA10,EState_VSA1,nRing,n6aHRing,nG12FRing,n9FaRing
1,4.106753812636166,2,0,5,0,0,2,0.0,174.12,52.76105695138524,-7.262030814059772,25.212615058478352,0.0,22.74954509873425,9.846622097635342,3,1,0,0
1,1.5380434782608696,0,0,9,0,0,1,0.0,198.03,50.7084667973265,-6.707841797629811,4.794537184071822,0.0,0.0,0.0,4,0,0,0
1,1.5380434782608696,0,0,9,0,0,1,0.0,198.03,50.7084667973265,-6.707841797629811,4.794537184071822,0.0,0.0,0.0,4,0,0,0
1,3.904109589041096,1,0,2,0,0,1,0.0,226.05,67.06215974713167,-7.525660018185557,4.899909730850478,0.0,0.0,0.0,4,1,0,0
1,5.08187134502924,0,0,4,0,0,2,0.0,82.11,43.64861727719206,-5.632369802868439,20.228636537531145,5.817220841045895,21.452573871725505,27.03861548804836,2,0,0,0
1,4.060109289617487,0,0,4,0,0,2,0.0,82.11,44.94459267122455,-4.996788064864899,20.228636537531145,0.0,22.74954509873425,15.534008372318905,2,0,0,0
1,2.1023255813953488,0,0,7,0,0,1,0.0,233.05,54.39612670220964,-7.059177556862428,4.794537184071822,0.0,0.0,0.0,4,0,0,1
1,4.35978835978836,0,0,4,0,0,2,0.0,85.12,45.10501943946869,-5.035569715584944,26.071306807797384,0.0,22.74954509873425,15.534008372318905,2,0,0,0
1,3.8904428904428894,0,0,6,0,0,2,0.0,91.11,47.99274332259337,-6.565846483729427,20.228636537531145,0.0,22.74954509873425,9.846622097635342,2,0,0,0
1,5.659955257270693,2,0,4,0,0,3,0.0,184.15,58.72952090417589,-6.980839760675994,30.34295480629672,5.817862777835028,34.25479415125284,31.832091970503697,3,1,0,0
1,4.119791666666666,0,0,4,0,0,2,0.0,85.11,47.96360728796505,-5.782479881144501,20.228636537531145,0.0,22.74954509873425,9.846622097635342,2,0,0,0
1,1.3926940639269407,0,0,11,0,0,1,0.0,212.03,55.06583650474246,-7.555814546702054,4.794537184071822,0.0,5.687386274683562,0.0,4,0,0,0
1,1.9504504504504503,1,0,7,0,0,1,0.0,144.05,50.54817832288308,-6.8515709837078544,9.6944469149223,0.0,0.0,0.0,4,0,0,1
1,2.4831460674157304,0,1,4,2,1,0,0.0,163.04,34.788111979594746,-3.755165137461664,0.0,0.0,0.0,6.103966387748303,4,0,1,0
1,4.822222222222223,0,0,4,0,0,2,0.0,179.12,58.52645745235345,-7.304763615838979,20.228636537531145,0.0,28.43693137341781,21.221394647002462,3,0,0,0
1,2.1188811188811187,1,0,5,1,1,1,0.0,142.03,28.270836494246,-4.11984048390185,4.794537184071822,5.559266895052008,0.0,0.0,4,1,1,0
1,2.0,1,0,8,0,0,1,0.0,154.05,52.01591862921664,-6.749257533480903,9.6944469149223,0.0,0.0,0.0,4,0,0,1
1,3.475049900199601,0,0,6,0,0,2,0.0,97.12,54.01141571147342,-6.260203600905347,20.228636537531145,0.0,22.74954509873425,9.846622097635342,2,0,0,0
1,1.6029411764705883,0,0,7,0,0,1,0.0,73.03,54.72451619932984,-5.644837862360943,9.6944469149223,0.0,0.0,0.0,3,0,0,0
1,3.23581560283688,0,0,11,0,0,2,0.0,184.13,56.5512139567068,-6.677173165525001,25.128546268381623,0.0,22.74954509873425,9.846622097635342,3,0,0,0
1,3.350340136054422,2,0,4,0,0,1,0.0,70.09,34.8843816856451,-4.64650881883692,10.114318268765572,5.817862777835028,11.50524905251859,4.923311048817671,2,1,0,0
1,3.976495726495727,0,0,5,0,0,2,0.0,174.11,61.141232936570255,-7.484057441059239,20.228636537531145,0.0,22.74954509873425,9.846622097635342,3,0,0,0
1,5.385844748858448,0,0,4,0,0,3,0.0,184.14,64.26905780036655,-6.890540644714921,30.34295480629672,5.749511833283905,22.74954509873425,26.144705695820136,3,0,0,0
1,1.6432432432432431,0,0,11,0,0,1,0.0,205.03,55.89653799239857,-6.461807665687484,9.6944469149223,0.0,5.687386274683562,0.0,4,0,0,0
1,1.8774509803921569,0,0,7,0,0,1,0.0,212.04,50.48326450040164,-6.934444632398848,4.794537184071822,0.0,0.0,0.0,4,0,0,0
0,4.188888888888889,1,0,5,0,0,2,0.0,174.12,55.39915155062936,-7.262030814059772,25.212615058478352,0.0,22.74954509873425,9.846622097635342,3,1,0,0
1,2.0454545454545454,1,0,7,0,0,1,0.0,144.05,49.26432749687381,-6.807719061289959,9.6944469149223,0.0,0.0,0.0,4,0,0,1
1,1.9543147208121827,0,0,7,0,0,1,0.0,226.05,54.70499439209628,-7.553148955688737,4.794537184071822,0.0,0.0,0.0,4,0,0,1
1,1.7554347826086956,0,0,9,0,0,1,0.0,205.04,52.19226418882639,-6.436180832915918,4.794537184071822,0.0,0.0,0.0,4,0,0,0
1,3.739766081871345,0,0,4,0,0,2,0.0,79.1,45.44847721818006,-5.2164728802252505,20.228636537531145,0.0,17.062158824050687,9.846622097635342,2,0,0,0
1,1.44811320754717,0,0,11,0,0,1,0.0,212.03,55.43103981526825,-7.243750984741101,4.794537184071822,0.0,0.0,0.0,4,0,0,0
1,4.372146118721461,0,0,4,0,0,2,0.0,169.11,61.38290251274932,-7.0944730377614045,20.228636537531145,0.0,28.43693137341781,9.846622097635342,3,0,0,0
0,2.1455696202531644,1,0,5,1,1,0,0.0,149.03,29.20201056854543,-3.3060764969123944,4.899909730850478,5.879988336435371,0.0,0.0,4,1,1,0
1,2.0510204081632653,0,0,0,0,0,1,0.0,17.04,34.858204421339735,-2.145738719641985,0.0,0.0,4.794537184071822,0.0,1,0,0,0
0,2.783505154639175,0,0,4,0,0,1,5.28363520693087,21.05,31.07163893790381,-3.894990449094113,5.316788604006331,0.0,4.794537184071822,0.0,2,0,0,0
0,2.4651162790697674,0,0,2,0,0,1,0.0,18.05,32.74190331875615,-3.405246816090101,0.0,0.0,4.794537184071822,0.0,2,0,0,0
0,2.3902439024390243,0,0,3,0,0,1,0.0,17.04,31.685562623205268,-3.2523487196419847,0.0,0.0,4.794537184071822,0.0,1,0,0,0
0,3.0,0,0,4,0,0,1,5.28363520693087,21.05,31.07163893790381,-3.894990449094113,5.316788604006331,0.0,4.794537184071822,0.0,2,0,0,0
0,3.1707317073170733,0,0,4,0,0,1,5.265614086637022,20.05,30.10490065741882,-4.229596073307227,5.316788604006331,0.0,4.794537184071822,6.093240070938415,2,0,0,0
0,2.467391304347826,0,0,3,0,0,1,0.0,19.05,31.639760747824475,-3.805224419101046,0.0,0.0,4.794537184071822,0.0,2,0,0,0
0,3.206185567010309,0,0,4,0,0,1,5.298601621025413,21.05,31.07163893790381,-3.894990449094113,5.316788604006331,0.0,4.794537184071822,0.0,2,0,0,0
1,2.8181818181818183,0,0,2,0,0,1,0.0,17.05,30.206454963295904,-2.6110234513122554,0.0,0.0,4.794537184071822,0.0,2,0,0,0
0,2.5045871559633026,0,0,3,0,0,1,5.37957866518202,21.05,34.0562903397222,-3.1621804490941128,4.899909730850478,0.0,4.794537184071822,0.0,2,0,0,0
0,1.8269230769230769,0,0,7,0,0,1,5.365483152186506,25.04,40.54174256279131,-4.631817350362388,4.899909730850478,0.0,4.794537184071822,0.0,1,0,0,0
0,3.241758241758242,0,0,3,0,0,1,5.280580500731565,20.05,31.401412533811595,-3.4967860733072262,5.316788604006331,0.0,4.794537184071822,0.0,2,0,0,0
0,3.1260504201680672,0,0,4,0,0,1,5.331606034561725,79.05,46.91628708180221,-5.228307422757726,5.316788604006331,0.0,4.794537184071822,0.0,3,0,0,0
0,1.9567901234567904,0,0,7,0,0,1,5.375512200095004,76.04,42.53817121221268,-3.6584478556614384,4.899909730850478,0.0,4.794537184071822,0.0,2,0,0,0
0,2.256,0,0,7,0,0,1,0.0,67.05,41.64562651930311,-3.632452385508757,0.0,0.0,4.794537184071822,0.0,3,0,0,0
0,2.4782608695652173,0,0,3,0,0,1,0.0,19.05,31.639760747824475,-3.805224419101046,0.0,0.0,4.794537184071822,0.0,2,0,0,0
0,2.783505154639175,0,0,4,0,0,1,5.28363520693087,21.05,31.07163893790381,-3.894990449094113,5.316788604006331,0.0,4.794537184071822,0.0,2,0,0,0
0,2.547945205479452,0,0,3,0,0,1,0.0,16.04,29.77580571569919,-2.4548780067702154,0.0,0.0,4.794537184071822,0.0,1,0,0,0
0,2.046511627906977,0,0,4,0,0,1,5.338671946426969,22.04,34.49545973028348,-3.4414266896496866,4.899909730850478,0.0,4.794537184071822,0.0,1,0,0,0
1,3.603448275862069,0,0,3,0,0,1,5.333964192910679,82.06,43.804748920713216,-5.090173489860191,10.216698334856808,0.0,10.481923458755384,6.093240070938415,3,0,0,0
0,2.351648351648352,0,0,3,0,0,1,0.0,52.04,30.15924292065144,-2.2701350514719323,0.0,0.0,4.794537184071822,0.0,2,0,0,0
0,2.058333333333333,0,0,3,0,0,1,5.327232037129917,21.04,33.834692089392185,-3.04277174964422,4.899909730850478,0.0,4.794537184071822,0.0,1,0,0,0
1,2.100840336134454,0,0,7,0,0,1,0.0,22.05,39.21228907006062,-4.605972436646874,0.0,0.0,4.794537184071822,0.0,2,0,0,0
0,2.9705882352941178,0,0,3,0,0,1,0.0,17.05,28.96189008990993,-3.343833451312256,0.0,0.0,4.794537184071822,6.093240070938415,2,0,0,0
0,2.21505376344086,0,0,3,0,0,1,0.0,52.04,30.15924292065144,-2.2701350514719323,0.0,0.0,4.794537184071822,0.0,2,0,0,0
0,2.242424242424242,0,0,4,0,0,1,0.0,55.04,29.76955563108968,-2.6732946448631645,0.0,0.0,4.794537184071822,0.0,2,0,0,0
0,2.9357798165137616,0,0,3,0,0,1,5.391830500731565,21.05,34.0562903397222,-3.1621804490941128,4.899909730850478,0.0,4.794537184071822,0.0,2,0,0,0
1,2.1313131313131315,0,0,3,0,0,1,5.251847153393385,19.04,33.21796625165122,-2.616054213824003,4.899909730850478,0.0,4.794537184071822,0.0,1,0,0,0
0,2.294117647058824,0,0,3,0,0,1,5.215982037129917,20.04,31.85432458630762,-3.3758845995479625,0.0,0.0,4.794537184071822,0.0,1,0,0,0
0,2.2612612612612613,0,0,4,0,0,1,5.227421946426969,21.04,32.564407272992206,-3.775581749644219,0.0,0.0,4.794537184071822,0.0,1,0,0,0
0,2.5130434782608697,0,0,4,0,0,1,5.394885206930869,22.05,33.08132769756892,-3.559444340075134,4.899909730850478,0.0,4.794537184071822,0.0,2,0,0,0
0,1.9567901234567904,0,0,7,0,0,1,5.375512200095004,76.04,42.53817121221268,-3.6584478556614384,4.899909730850478,0.0,4.794537184071822,0.0,2,0,0,0
0,2.963855421686747,0,0,3,0,0,1,0.0,18.05,29.765904006827807,-3.012146816090101,0.0,0.0,4.794537184071822,0.0,2,0,0,0
1,2.8072289156626504,0,0,3,0,0,1,0.0,18.05,29.765904006827807,-3.012146816090101,0.0,0.0,4.794537184071822,0.0,2,0,0,0
0,2.582608695652174,0,0,6,0,0,1,5.308237777742232,23.05,34.89697094799663,-4.688638418954184,5.316788604006331,0.0,4.794537184071822,0.0,2,0,0,0
0,2.353982300884956,0,0,5,0,0,1,5.286099667515405,64.04,31.176578154573285,-3.5609162604998863,0.0,0.0,4.794537184071822,0.0,2,0,0,0
0,1.8269230769230769,0,0,7,0,0,1,5.365483152186506,25.04,40.54174256279131,-4.631817350362388,4.899909730850478,0.0,4.794537184071822,0.0,1,0,0,0
0,2.5462962962962963,0,0,5,0,0,1,5.450996430801174,61.03,30.82745784313101,-3.5142962229103065,0.0,0.0,4.794537184071822,0.0,2,0,0,0
0,2.791208791208791,0,0,3,0,0,1,5.26832866518202,20.05,31.401412533811595,-3.4967860733072262,5.316788604006331,0.0,4.794537184071822,0.0,2,0,0,0
1,2.4444444444444446,0,0,3,0,0,1,5.140597153393385,18.04,30.470511122649604,-2.9468284901706845,0.0,0.0,4.794537184071822,0.0,1,0,0,0
0,3.032967032967033,0,0,5,0,0,1,5.278776748151333,21.05,31.76964787527817,-4.627800449094113,5.316788604006331,0.0,4.794537184071822,6.093240070938415,2,0,0,0
0,2.6956521739130435,0,0,4,0,0,1,5.394885206930869,22.05,33.08132769756892,-3.559444340075134,4.899909730850478,0.0,4.794537184071822,0.0,2,0,0,0
0,2.55421686746988,0,0,3,0,0,1,0.0,18.05,29.765904006827807,-3.012146816090101,0.0,0.0,4.794537184071822,0.0,2,0,0,0
1,3.5294117647058822,0,0,2,0,0,1,0.0,73.06,43.07741860056775,-4.220387216737215,4.899909730850478,0.0,10.481923458755384,6.093240070938415,3,0,0,0
0,2.026315789473684,0,0,2,0,0,1,5.314069375615608,20.04,33.83301600333905,-2.643074599547962,4.899909730850478,0.0,4.794537184071822,0.0,1,0,0,0
1,3.021978021978022,0,0,3,0,0,1,5.26832866518202,20.05,31.401412533811595,-3.4967860733072262,5.316788604006331,0.0,4.794537184071822,0.0,2,0,0,0
1,2.9302325581395348,0,0,2,0,0,1,0.0,18.05,32.74190331875615,-3.405246816090101,0.0,0.0,4.794537184071822,0.0,2,0,0,0
1,2.394230769230769,0,0,2,0,0,1,0.0,19.05,35.74827633803171,-3.072414419101046,0.0,0.0,4.794537184071822,0.0,2,0,0,0
1,2.5454545454545454,0,0,2,0,0,1,0.0,17.05,30.206454963295904,-2.6110234513122554,0.0,0.0,4.794537184071822,0.0,2,0,0,0
1,2.987012987012987,0,0,2,0,0,1,0.0,17.05,30.206454963295904,-2.6110234513122554,0.0,0.0,4.794537184071822,0.0,2,0,0,0
0,2.9217391304347826,0,0,4,0,0,1,5.409851621025412,22.05,33.08132769756892,-3.559444340075134,4.899909730850478,0.0,4.794537184071822,0.0,2,0,0,0
0,2.355140186915888,0,0,5,0,0,1,0.0,21.05,34.7697533144347,-4.602067364322014,0.0,0.0,4.794537184071822,0.0,2,0,0,0
0,2.791208791208791,0,0,3,0,0,1,5.26832866518202,20.05,31.401412533811595,-3.4967860733072262,5.316788604006331,0.0,4.794537184071822,0.0,2,0,0,0
1,2.3684210526315788,0,0,2,0,0,1,0.0,16.04,31.75508816853963,-2.847978006770215,0.0,0.0,4.794537184071822,0.0,1,0,0,0
0,2.489130434782609,0,0,4,0,0,1,0.0,19.05,31.438151481105407,-3.412124419101046,0.0,0.0,4.794537184071822,0.0,2,0,0,0
0,2.831168831168831,0,0,4,0,0,1,0.0,18.05,30.66318570494878,-3.744956816090101,0.0,0.0,4.794537184071822,6.093240070938415,2,0,0,0
0,2.783505154639175,0,0,4,0,0,1,5.28363520693087,21.05,31.07163893790381,-3.894990449094113,5.316788604006331,0.0,4.794537184071822,0.0,2,0,0,0
0,2.885744234800838,0,0,5,0,0,1,5.30063445966603,23.06,32.83702401890733,-5.0376857519633385,5.316788604006331,0.0,4.794537184071822,0.0,2,0,0,0
1,2.021276595744681,0,0,2,0,0,1,0.0,17.04,34.858204421339735,-2.519538719641985,0.0,0.0,4.794537184071822,0.0,1,0,0,0
0,2.707547169811321,0,0,5,0,0,1,5.29679786844518,22.05,32.70479289914119,-4.292254340075134,5.316788604006331,0.0,4.794537184071822,0.0,2,0,0,0
0,2.582608695652174,0,0,6,0,0,1,5.308237777742232,23.05,34.89697094799663,-4.688638418954184,5.316788604006331,0.0,4.794537184071822,0.0,2,0,0,0
1,2.537313432835821,0,0,2,0,0,1,0.0,15.04,29.098905923462134,-2.048966396700409,0.0,0.0,4.794537184071822,0.0,1,0,0,0
0,2.175,0,0,5,0,0,1,5.237456668649191,22.04,34.17967317740102,-4.174236689649686,0.0,0.0,4.794537184071822,0.0,1,0,0,0
0,2.846774193548387,0,0,5,0,0,1,5.425158162774262,23.05,34.6371291658275,-3.955828418954184,4.899909730850478,0.0,4.794537184071822,0.0,2,0,0,0
0,2.5392156862745097,0,0,4,0,0,1,5.432975310507327,58.03,31.1766868202531,-3.113223728423783,0.0,0.0,4.794537184071822,0.0,2,0,0,0
0,2.2916666666666665,0,0,3,0,0,1,5.297278333426213,20.04,32.823558135672975,-3.3758845995479625,0.0,0.0,4.794537184071822,0.0,1,0,0,0
0,2.6198347107438016,0,0,7,0,0,1,5.323544319491082,24.05,37.27526472301199,-5.084197102557392,5.316788604006331,0.0,4.794537184071822,0.0,2,0,0,0
0,2.40625,0,0,5,0,0,1,5.165199724204747,20.04,31.85432458630762,-3.7496845995479617,0.0,0.0,4.794537184071822,0.0,1,0,0,0
1,2.270833333333333,0,0,2,0,0,1,5.202819375615608,19.04,31.1552964810546,-2.9750642138240035,0.0,0.0,4.794537184071822,0.0,1,0,0,0
0,1.9567901234567904,0,0,7,0,0,1,5.375512200095004,76.04,42.53817121221268,-3.6584478556614384,4.899909730850478,0.0,4.794537184071822,0.0,2,0,0,0
0,2.111111111111111,0,0,7,0,0,1,5.264262200095004,73.04,40.86389002067729,-3.995210690088153,0.0,0.0,4.794537184071822,0.0,2,0,0,0
0,2.475609756097561,0,0,4,0,0,1,0.0,17.04,30.465281309549223,-2.859248719641985,0.0,0.0,4.794537184071822,0.0,1,0,0,0
1,3.6132075471698113,0,0,3,0,0,1,5.323609171204285,76.05,44.93209662048144,-4.833841460753528,10.216698334856808,0.0,10.481923458755384,6.093240070938415,3,0,0,0
0,2.3711340206185567,0,0,4,0,0,1,0.0,55.04,29.76955563108968,-2.6732946448631645,0.0,0.0,4.794537184071822,0.0,2,0,0,0
0,2.510344827586207,0,0,9,0,0,1,5.354471950569812,79.05,43.10676432154303,-4.899923363799483,5.316788604006331,0.0,4.794537184071822,0.0,3,0,0,0
0,2.9782359679266897,0,0,4,0,0,1,5.287471798151721,22.06,31.241753901524945,-4.642486581708652,5.316788604006331,0.0,4.794537184071822,0.0,2,0,0,0
0,3.0943396226415096,0,0,5,0,0,1,5.313908162774262,22.05,32.70479289914119,-4.292254340075134,5.316788604006331,0.0,4.794537184071822,0.0,2,0,0,0
0,2.791208791208791,0,0,3,0,0,1,5.26832866518202,20.05,31.401412533811595,-3.4967860733072262,5.316788604006331,0.0,4.794537184071822,0.0,2,0,0,0
0,2.582608695652174,0,0,6,0,0,1,5.308237777742232,23.05,34.89697094799663,-4.688638418954184,5.316788604006331,0.0,4.794537184071822,0.0,2,0,0,0
0,2.467741935483871,0,0,5,0,0,1,5.40804786844518,23.05,34.6371291658275,-3.955828418954184,4.899909730850478,0.0,4.794537184071822,0.0,2,0,0,0
0,2.55421686746988,0,0,3,0,0,1,0.0,18.05,29.765904006827807,-3.012146816090101,0.0,0.0,4.794537184071822,0.0,2,0,0,0
0,2.398625429553265,0,0,4,0,0,0,5.311183416297261,21.05,32.0987470184331,-4.08966429658021,5.316788604006331,0.0,0.0,0.0,2,0,0,0
0,2.5130434782608697,0,0,4,0,0,1,5.394885206930869,22.05,33.08132769756892,-3.559444340075134,4.899909730850478,0.0,4.794537184071822,0.0,2,0,0,0
0,2.707547169811321,0,0,5,0,0,1,5.29679786844518,22.05,32.70479289914119,-4.292254340075134,5.316788604006331,0.0,4.794537184071822,0.0,2,0,0,0
0,2.3157894736842106,0,0,8,0,0,1,5.327146040189367,25.05,40.29954306226854,-5.478979419282239,5.316788604006331,0.0,4.794537184071822,0.0,2,0,0,0
0,2.336448598130841,0,0,4,0,0,1,5.272937006001095,61.04,31.470344290594145,-3.161062900173092,0.0,0.0,4.794537184071822,0.0,2,0,0,0
1,2.2666666666666666,0,0,2,0,0,1,5.284115671911904,19.04,31.1552964810546,-2.9750642138240035,0.0,0.0,4.794537184071822,0.0,1,0,0,0
0,2.565217391304348,0,0,4,0,0,1,5.455134220737576,22.05,33.08132769756892,-3.559444340075134,4.899909730850478,0.0,4.794537184071822,0.0,2,0,0,0
0,2.3166666666666664,0,0,2,0,0,1,5.432423315387782,61.04,31.53815148110541,-3.277428071096248,10.111325788078153,0.0,4.794537184071822,0.0,2,0,0,0
0,2.446043165467626,0,0,8,0,0,1,5.339165408820962,76.05,42.59146845840406,-4.505770417712316,5.316788604006331,0.0,4.794537184071822,0.0,3,0,0,0
0,2.707547169811321,0,0,5,0,0,1,5.29679786844518,22.05,32.70479289914119,-4.292254340075134,5.316788604006331,0.0,4.794537184071822,0.0,2,0,0,0
0,2.43956043956044,0,0,3,0,0,0,5.295876874548411,20.05,32.48559760434744,-3.692532035440432,5.316788604006331,0.0,0.0,0.0,2,0,0,0
0,2.1923076923076925,0,0,2,0,0,1,0.0,19.05,35.74827633803171,-3.072414419101046,0.0,0.0,4.794537184071822,0.0,2,0,0,0
0,2.4597701149425286,0,0,4,0,0,1,5.153759814907695,19.04,31.1552964810546,-3.348864213824003,0.0,0.0,4.794537184071822,0.0,1,0,0,0
0,2.1619047619047618,0,0,4,0,0,1,5.265009814907695,20.04,33.18730566918661,-3.016874599547962,4.899909730850478,0.0,4.794537184071822,0.0,1,0,0,0
0,1.8269230769230769,0,0,7,0,0,1,5.365483152186506,25.04,40.54174256279131,-4.631817350362388,4.899909730850478,0.0,4.794537184071822,0.0,1,0,0,0
0,1.3303030303030303,1,2,7,2,2,1,0.0,233.04,51.71255004207917,-4.433733370285205,4.794537184071822,5.907179729351506,0.0,6.103966387748303,4,0,1,0
0,1.4578313253012047,0,0,6,0,0,0,0.0,154.06,66.17885361610867,-7.400151924134903,0.0,0.0,0.0,0.0,3,0,0,0
1,1.11864406779661,0,0,11,0,0,0,0.0,88.06,58.53672864549612,-7.5183417409016595,0.0,0.0,0.0,0.0,2,0,0,0
1,1.086021505376344,0,0,12,0,0,0,0.0,91.06,60.99346754383237,-7.909129086542874,0.0,0.0,0.0,0.0,2,0,0,0
1,2.253846153846154,0,0,7,0,0,1,0.0,114.04,39.2534267619187,-4.322076689649686,4.899909730850478,0.0,4.794537184071822,0.0,3,0,1,0
0,1.188953488372093,1,2,9,0,2,1,0.0,313.03,66.39798703687886,-6.145104060075186,4.794537184071822,0.0,0.0,0.0,5,0,1,0
0,1.5701754385964912,2,2,7,2,2,2,0.0,254.05,54.51894728164967,-5.041317889072194,9.589074368143644,5.907179729351506,0.0,0.0,4,0,1,0
0,1.16015625,0,2,7,2,2,0,0.0,184.02,43.613699762737085,-4.893918694751548,0.0,0.0,0.0,0.0,4,0,1,0
0,1.4746835443037976,1,2,7,2,2,2,0.0,233.04,52.58396217239667,-5.12999007985078,9.589074368143644,5.907179729351506,0.0,0.0,4,0,1,0
1,1.8953488372093024,0,1,9,0,1,1,0.0,129.04,46.82045212339786,-5.714127350362388,4.899909730850478,0.0,4.794537184071822,0.0,3,0,1,0
0,1.4497991967871486,0,0,6,0,0,0,0.0,154.06,66.17885361610867,-7.400151924134903,0.0,0.0,0.0,0.0,3,0,0,0
0,1.5525727069351232,1,0,7,0,0,1,0.0,85.08,53.12218175460472,-5.912482751539007,4.794537184071822,5.907179729351506,0.0,0.0,2,0,0,0
1,1.7697594501718212,0,0,6,0,0,0,0.0,261.06,79.6225597477832,-9.228662154016254,0.0,0.0,0.0,0.0,4,0,0,0
1,2.3867924528301887,0,0,4,0,0,1,0.0,99.04,31.406707145986587,-3.122904213824003,4.899909730850478,0.0,4.794537184071822,6.093240070938415,3,0,1,0
1,1.1547619047619049,0,0,10,0,0,0,0.0,85.06,56.3125,-7.126999144234364,0.0,0.0,0.0,0.0,2,0,0,0
1,1.8604651162790693,2,0,8,1,0,1,0.0,100.11,55.44167810331064,-6.442849796356719,5.316788604006331,0.0,0.0,4.923311048817671,2,0,0,0
1,1.0564102564102564,0,0,13,0,0,0,0.0,94.06,63.63640666131515,-8.299386795698878,0.0,0.0,0.0,0.0,2,0,0,0
0,1.895890410958904,2,2,7,0,2,2,0.0,358.06,64.07253575242622,-5.104281573387361,9.589074368143644,0.0,0.0,18.249773604644567,5,0,1,0
1,1.913907284768212,0,0,9,0,0,1,0.0,124.04,45.47960404425768,-5.116538985367981,4.899909730850478,0.0,4.794537184071822,0.0,3,0,1,0
0,1.4551083591331269,1,2,7,2,2,2,0.0,233.04,52.58396217239666,-5.12999007985078,9.589074368143644,0.0,0.0,0.0,4,0,1,0
0,1.4985754985754984,0,0,4,0,0,0,0.0,64.05,46.72184724013391,-4.673222137834385,0.0,0.0,0.0,0.0,2,0,0,0
0,1.5041666666666669,0,0,8,0,0,1,0.0,91.09,54.60990220479435,-6.340601618675954,0.0,0.0,4.794537184071822,0.0,2,0,0,0
1,1.24,0,0,8,0,0,0,0.0,79.06,52.84953246092592,-6.34253481360738,0.0,0.0,0.0,0.0,2,0,0,0
0,1.343465045592705,1,2,7,2,2,1,0.0,233.04,51.05325739302344,-4.433733370285205,4.794537184071822,5.907179729351506,0.0,6.103966387748303,4,0,1,0
0,1.884057971014493,2,2,6,2,2,2,0.0,261.06,52.60223936909537,-4.218136929750754,9.589074368143644,5.907179729351506,0.0,18.249773604644567,4,0,1,0
1,1.9554140127388533,0,0,10,0,0,1,0.0,129.04,48.12845648812916,-5.512467350362388,4.899909730850478,0.0,4.794537184071822,0.0,3,0,1,0
0,1.3742857142857143,1,2,8,0,2,1,0.0,322.04,63.84059519415223,-5.323284005788896,4.794537184071822,0.0,0.0,6.103966387748303,5,0,1,0
0,1.6822429906542056,1,2,7,1,2,2,0.0,322.04,57.3073867184253,-6.003366838418245,9.589074368143644,0.0,0.0,0.0,5,0,1,0
1,1.763052208835341,0,0,8,0,0,0,0.0,97.1,54.9647895174316,-6.546137251814805,0.0,12.152710664522676,0.0,0.0,2,0,0,0
0,1.1239669421487604,1,2,8,2,2,1,0.0,247.03,58.149677479903815,-5.320042244808899,4.794537184071822,5.907179729351506,0.0,0.0,4,0,1,0
1,1.1949685534591197,0,0,9,0,0,0,0.0,82.06,54.385288159505365,-6.735073548280596,0.0,0.0,0.0,0.0,2,0,0,0
1,3.253333333333333,0,0,8,0,0,2,0.0,204.14,66.85745109669747,-8.457741416668927,20.228636537531145,0.0,22.74954509873425,9.846622097635342,3,0,0,0
0,0.9235880398671096,0,2,8,1,2,0,0.0,191.02,50.30803877578134,-4.885208565887822,0.0,0.0,0.0,0.0,4,0,1,0
0,0.8173374613003096,0,2,9,0,2,0,0.0,191.02,59.11662066499569,-4.9021701280135535,0.0,0.0,0.0,0.0,4,0,1,0
0,2.073446327683616,3,2,6,2,2,3,0.0,282.07,59.148597202872175,-4.819919944105434,14.383611552215466,5.907179729351506,0.0,18.249773604644567,4,0,1,0
1,1.3033884948778565,0,0,7,0,0,0,0.0,76.06,51.855816944050346,-5.949350110783926,0.0,0.0,0.0,0.0,2,0,0,0
0,1.1798365122615804,1,2,9,2,2,1,0.0,340.03,73.14339587173303,-5.8643927589223726,4.794537184071822,5.907179729351506,0.0,0.0,5,0,1,0
0,1.0294117647058822,0,0,14,0,0,0,0.0,97.06,66.43114462597482,-8.689138572064522,0.0,0.0,0.0,0.0,2,0,0,0
0,1.0233766233766233,1,2,9,1,2,1,0.0,247.03,65.48170521381503,-5.336314512546389,4.794537184071822,5.907179729351506,0.0,0.0,4,0,1,0
0,1.6041666666666667,1,2,6,2,2,1,0.0,240.05,50.07432221495269,-3.6122565779606224,4.794537184071822,5.907179729351506,0.0,18.249773604644567,4,0,1,0
1,1.3484848484848484,0,0,6,0,0,0,0.0,73.06,51.70643723662363,-5.555483571755969,0.0,0.0,0.0,0.0,2,0,0,0
0,0.928125,0,2,8,1,2,0,0.0,198.02,52.05755838882256,-4.546772585584029,0.0,0.0,0.0,0.0,4,0,1,0
0,1.302325581395349,1,2,7,3,2,1,0.0,226.03,48.84622664728319,-5.237981596787894,4.794537184071822,5.907179729351506,0.0,0.0,4,0,1,0
0,1.071875,1,2,8,1,2,1,0.0,212.03,50.7442708249464,-4.472766868684332,4.794537184071822,5.907179729351506,0.0,0.0,4,0,1,0
0,1.328358208955224,0,2,7,3,2,1,0.0,198.03,44.87288074830141,-4.107510656240729,4.794537184071822,6.410095306116121,0.0,0.0,4,0,1,0
